"Date","Item name","Brand","Location","Gross sales","Units sold","Unique orders","Currency code","Is parent","Parent name"
"09/26/2022","唐山排骨魯肉便當 Taste Worthy Pork Cutlet Bento FC04","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","178.0000","2","2","HKD","Yes",""
"09/26/2022","鬍鬚張經典-魯肉飯便當 Taiwan Signature Braised Pork Bento FC02","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","73.0000","1","1","HKD","Yes",""
"09/26/2022","追加香蔥","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","越式經典"
"09/26/2022","FC01 香港獨家－鬍鬚張麻瘦魯肉飯便當 Special Recommended Spiced Braised Pork Bento","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","666.0000","9","7","HKD","Yes",""
"09/26/2022","低碳低澱粉鮭魚餐盒 Salmon Filet Low Carb Bento BF14","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","173.3000","1","1","HKD","Yes",""
"09/26/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","8.4000","1","1","HKD","No","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12"
"09/26/2022","Unseasoned Crinkle Fries 原味波浪酥薯 MB11","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","73.6000","2","1","HKD","Yes",""
"09/26/2022","Hawaiian  14"" Large Pizza 夏威夷14""","[Roo]Little Mario's Pizza","Just Kitchen - Yuen Long","168.0000","1","1","HKD","Yes",""
"09/26/2022","不要肝醬","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","叉燒滋味"
"09/26/2022","升級麻瘦粹魯","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","7.0000","1","1","HKD","No","FC07 國民雞魯便當 Classic Choice- Braised Pork Rice with Shredded Chicken Bento"
"09/26/2022","碎碎平安爛肉飯 Braised Pork Rice IL01","[Roo] Taipei Streets","Just Kitchen - Sai Ying Pun","66.1000","1","1","HKD","Yes",""
"09/26/2022","MB10 Seasoned Crinkle Fries 霹靂波浪酥薯","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"09/26/2022","美式脆雞堡 Crispy Chicken Tender Sandwich MB07","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","96.6000","1","1","HKD","Yes",""
"09/26/2022","烘底","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","2","2","HKD","No","叉燒滋味"
"09/26/2022","Cold Cut Classic","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","78.0000","1","1","HKD","Yes",""
"09/26/2022","OOHA - 白桃烏龍茶味汽水 330mL OOHA Peach 330mL","Body Fit","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Basic Combo $78"
"09/26/2022","No Chili 不要辣椒","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Roasted Pork Belly w/ crackling"
"09/26/2022","舒肥雞腿健康餐盒 Chicken Leg Bento BF02","[Roo]Go Lean","Just Kitchen - Yuen Long","157.6000","2","2","HKD","Yes",""
"09/26/2022","Unseasoned Crinkle Fries 原味波浪酥薯","Mr. Beast Burger","Just Kitchen - Quarry Bay","28.0000","1","1","HKD","Yes",""
"09/26/2022","舒肥雞腿健康餐盒 Chicken Leg Bento BF02","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","394.0000","5","4","HKD","Yes",""
"09/26/2022","Karl's Deluxe 翻轉牛肉芝士堡 MB06","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","92.4000","1","1","HKD","Yes",""
"09/26/2022","淡謀謀凍檸檬⽔ Iced Lemon Water","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","28.0000","2","2","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"09/26/2022","FC02 鬍鬚張經典-魯肉飯便當 Taiwan Signature Braised Pork Bento","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","219.0000","3","3","HKD","Yes",""
"09/26/2022","香菇肉燥乾拌麵 Dry Dau Shiau Mien BT07","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","65.0000","1","1","HKD","Yes",""
"09/26/2022","OOHA - 柚子海鹽味汽水 330mL OOHA Yuzu 330mL ","Body Fit","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Deluxe Combo $108"
"09/26/2022","雪碧 Sprite","Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Chicken Sandwich Combo - - 美式雞肉堡套餐 - -"
"09/26/2022","牛丼","Master Don","Just Kitchen - Yuen Long","71.0000","1","1","HKD","Yes",""
"09/26/2022","MB10 Seasoned Crinkle Fries 霹靂波浪酥薯","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","42.0000","1","1","HKD","Yes",""
"09/26/2022","MB06 翻轉牛肉芝士堡 Karl's Deluxe","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","92.4000","1","1","HKD","Yes",""
"09/26/2022","No Spring Onions 走蔥","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Lemongrass Chicken"
"09/26/2022","霹靂波浪酥薯 (微辣) Seasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"09/26/2022","增肌減脂捲餅 Chicken Breast Wrap BF32","[Roo]Go Lean","Just Kitchen - Kwun Tong","75.0000","1","1","HKD","Yes",""
"09/26/2022","匠魂共享二人餐","Master Don","Just Kitchen - Yuen Long","198.0000","1","1","HKD","Yes",""
"09/26/2022","少甜 Less Sweet","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","冰越式咖啡 Iced Coffee"
"09/26/2022","Black Truffle Paste ⿊松露醬","[Roo]Go Lean","Just Kitchen - Quarry Bay","23.0000","1","1","HKD","No","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12"
"09/26/2022","BT05 扣⼈⼼弦⿊松露半筋半⾁麵 Such a Divine Beef Noods","Bit Beef Noodle","Just Kitchen - Sai Ying Pun","138.0000","1","1","HKD","Yes",""
"09/26/2022","Cold Cut Classic","Banh Mi Kitchen","Just Kitchen - Quarry Bay","234.0000","3","2","HKD","Yes",""
"09/26/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","10.0000","1","1","HKD","No","FC04 唐山排骨魯肉便當 Taste Worthy Pork Cutlet Bento"
"09/26/2022","Add Chilli","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Roasted Pork Belly w/ crackling"
"09/26/2022","來點台灣味凍珍珠奶茶 Iced Bubble Tea","[Roo]Go Lean","Just Kitchen - Yuen Long","22.0000","1","1","HKD","No","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12"
"09/26/2022","四神湯","鬍鬚張 Formosa Chang","Just Kitchen - Yuen Long","0.0000","2","1","HKD","No","鬍鬚張 台灣魯肉飯 二人套餐 (-)"
"09/26/2022","Seasoned 調味(微辣)","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"09/26/2022","⭐ 銀座牛扒丼 Steak Don MD01","[Roo] Ginza-don","Just Kitchen - Yuen Long","178.0000","2","2","HKD","Yes",""
"09/26/2022","Chris Style 薯條雙層牛肉堡","Mr. Beast Burger","Just Kitchen - Quarry Bay","108.0000","1","1","HKD","Yes",""
"09/26/2022","MB07 Crispy Chicken Tender Sandwich 美式脆雞堡","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"09/26/2022","Honey Mustard Pork Tender Loin 慢煮蜂蜜芥末豬扒","[Roo]Go Lean","Just Kitchen - Yuen Long","53.6000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"09/26/2022","升級麻瘦粹魯","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","7.0000","1","1","HKD","No","FC04 唐山排骨魯肉便當 Taste Worthy Pork Cutlet Bento"
"09/26/2022","松露半筋半肉麵 Truffle Beef & Beef Tendon Noodle BT05","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","138.0000","1","1","HKD","Yes",""
"09/26/2022","來點台灣味凍珍珠奶茶 Iced Bubble Tea","[Roo] Ginza-don","Just Kitchen - Yuen Long","22.0000","1","1","HKD","No","⭐ 銀座牛扒丼 Steak Don MD01"
"09/26/2022","追加芫茜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","2.0000","1","1","HKD","No","叉燒滋味"
"09/26/2022","低碳低澱粉三文魚柳藜麥椰菜米 (-)","Body Fit","Just Kitchen - Kwun Tong","165.0000","1","1","HKD","Yes",""
"09/26/2022","No Chili 不要辣椒","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Lemongrass Chicken"
"09/26/2022","美腿雞扒藜麥飯 Leggy Stunner","Body Fit","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Basic Combo $78"
"09/26/2022","七喜","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","特製雙層牛肉堡套餐 (-)"
"09/26/2022","冰越式咖啡 Iced Coffee","Banh Mi Kitchen","Just Kitchen - Kwun Tong","20.0000","1","1","HKD","Yes",""
"09/26/2022","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","199.6000","2","2","HKD","Yes",""
"09/26/2022","Cold Cut Classic","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","172.0000","2","2","HKD","Yes",""
"09/26/2022","Extra Pate 多肉醬","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","2.0000","1","1","HKD","No","Cold Cut Classic"
"09/26/2022","特製波浪酥薯 (微辣) Beast Style Fries (Seasoned)","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"09/26/2022","追加青瓜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","越式經典"
"09/26/2022","MB09 翻轉芝士堡 Karl's Grilled Cheese","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","59.9000","1","1","HKD","Yes",""
"09/26/2022","海苔鹽酥雞 (-)","Inluck","Just Kitchen - Yuen Long","58.0000","1","1","HKD","Yes",""
"09/26/2022","唐揚雞","Master Don","Just Kitchen - Yuen Long","94.0000","2","1","HKD","Yes",""
"09/26/2022","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12","[Roo]Go Lean","Just Kitchen - Yuen Long","199.6000","2","2","HKD","Yes",""
"09/26/2022","淡謀謀凍檸檬⽔ Iced Lemon Water","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","14.0000","1","1","HKD","No","FC01 香港獨家－鬍鬚張麻瘦魯肉飯便當 Special Recommended Spiced Braised Pork Bento"
"09/26/2022","追加醃蘿蔔","Banh Mi Kitchen","Just Kitchen - Kwun Tong","2.0000","1","1","HKD","No","叉燒滋味"
"09/26/2022","零系可樂 Cola Zero","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","22.0000","1","1","HKD","Yes",""
"09/26/2022","Black Truffle Paste ⿊松露醬","[Roo]Go Lean","Just Kitchen - Quarry Bay","23.0000","1","1","HKD","No","低碳低澱粉雞胸餐盒 Sous Vide Chicken Breast Low Carb Bento BF11"
"09/26/2022","Muscle Gang 增肌減脂藜麥飯","Body Fit","Just Kitchen - Quarry Bay","120.0000","2","2","HKD","Yes",""
"09/26/2022","追加青瓜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","叉燒滋味"
"09/26/2022","低碳低澱粉雞扒藜麥椰菜米 Leggy Stunner Low Carb Ver.","Body Fit","Just Kitchen - Kwun Tong","76.0000","1","1","HKD","Yes",""
"09/26/2022","半生熟慢煮牛扒","Body Fit","Just Kitchen - Kwun Tong","95.0000","1","1","HKD","No","低碳低澱粉雞扒藜麥椰菜米 (-)"
"09/26/2022","牛板腱健康餐盒 Beef Blade Bento BF06","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","283.6000","2","2","HKD","Yes",""
"09/26/2022","原味波浪酥薯 Unseasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Chicken Sandwich Combo - - 美式雞肉堡套餐 - -"
"09/26/2022","香港獨家－鬍鬚張麻瘦魯肉飯便當 Special Recommended Spiced Braised Pork Bento FC01","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","148.0000","2","2","HKD","Yes",""
"09/26/2022","Honey Mustard Pork Tender Loin 慢煮蜂蜜芥末豬扒","[Roo]Go Lean","Just Kitchen - Quarry Bay","51.0000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"09/26/2022","追加芫茜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","2.0000","1","1","HKD","No","越式經典"
"09/26/2022","Energy Bomb 活力豬扒藜麥飯 ","Body Fit","Just Kitchen - Quarry Bay","136.0000","2","2","HKD","Yes",""
"09/26/2022","Coke Zero 零系可樂 ","Mr. Beast Burger","Just Kitchen - Quarry Bay","36.0000","2","1","HKD","Yes",""
"09/26/2022","MD08 蒲燒三文魚丼 Kabayaki Salmon Don","Master Don","Just Kitchen - Sai Ying Pun","79.0000","1","1","HKD","Yes",""
"09/26/2022","可樂","Master Don","Just Kitchen - Yuen Long","18.0000","1","1","HKD","Yes",""
"09/26/2022","低碳低澱粉雞胸餐盒 Sous Vide Chicken Breast Low Carb Bento BF11","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","99.8000","1","1","HKD","Yes",""
"09/26/2022","低碳低澱粉豬里肌餐盒 Pork Loin Low Carb Bento BF13","[Roo]Go Lean","Just Kitchen - Quarry Bay","105.0000","1","1","HKD","Yes",""
"09/26/2022","低碳低澱粉雞胸餐盒 Sous Vide Chicken Breast Low Carb Bento BF11","[Roo]Go Lean","Just Kitchen - Kwun Tong","199.6000","2","2","HKD","Yes",""
"09/26/2022","Karl's Deluxe 翻轉牛肉芝士堡","Mr. Beast Burger","Just Kitchen - Quarry Bay","70.0000","1","1","HKD","Yes",""
"09/26/2022","⭐ 照燒雞腿丼 Teriyaki Chicken Don MD05","[Roo] Ginza-don","Just Kitchen - Yuen Long","70.0000","1","1","HKD","Yes",""
"09/26/2022","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","338.2000","2","2","HKD","Yes",""
"09/26/2022","肉食愛好者14"" (-)","Little Mario's Pizza","Just Kitchen - Yuen Long","175.0000","1","1","HKD","Yes",""
"09/26/2022","Deluxe Combo $108","Body Fit","Just Kitchen - Quarry Bay","216.0000","2","2","HKD","Yes",""
"09/26/2022","Basic Combo $78","Body Fit","Just Kitchen - Quarry Bay","78.0000","1","1","HKD","Yes",""
"09/26/2022","燦爛牛板腱藜麥飯 (-)","Body Fit","Just Kitchen - Kwun Tong","135.0000","1","1","HKD","Yes",""
"09/26/2022","No Coriander 走芫茜","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","⭐ Charred Char Siu"
"09/26/2022","匠魂牛扒丼","Master Don","Just Kitchen - Yuen Long","18.0000","1","1","HKD","No","匠魂共享二人餐"
"09/26/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","Body Fit","Just Kitchen - Sai Ying Pun","26.0000","1","1","HKD","Yes",""
"09/26/2022","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","169.1000","1","1","HKD","Yes",""
"09/26/2022","舒肥雞胸健康餐盒 Chicken Breast Bento BF01","[Roo]Go Lean","Just Kitchen - Quarry Bay","157.6000","2","2","HKD","Yes",""
"09/26/2022","照燒雞腿丼","Master Don","Just Kitchen - Yuen Long","70.0000","1","1","HKD","Yes",""
"09/26/2022","特製波浪酥薯 (微辣) Beast Style Fries (Seasoned)","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","2","2","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"09/26/2022","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","169.1000","1","1","HKD","Yes",""
"09/26/2022","低碳低澱粉增肌藜麥椰菜米 (-)","Body Fit","Just Kitchen - Kwun Tong","95.0000","1","1","HKD","Yes",""
"09/26/2022","不要芫茜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","越式經典"
"09/26/2022","不要辣","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","叉燒滋味"
"09/26/2022","MB03 Beast Style 特製雙層牛肉堡","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","132.3000","1","1","HKD","Yes",""
"09/26/2022","No Spring Onions 走蔥","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Roasted Pork Belly w/ crackling"
"09/26/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"09/26/2022","Beast Style 特製雙層牛肉堡 MB03","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","132.3000","1","1","HKD","Yes",""
"09/26/2022","不加洋蔥 No Onions","Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Chris Style 薯條雙層牛肉堡"
"09/26/2022","Extra Pate 多肉醬","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","2.0000","1","1","HKD","No","Cold Cut Classic"
"09/26/2022","Braised Hard Boiled Egg 活⼒蛋⼀顆","[Roo]Go Lean","Just Kitchen - Kwun Tong","8.0000","1","1","HKD","No","低碳低澱粉豬里肌餐盒 Pork Loin Low Carb Bento BF13"
"09/26/2022","Extra Chili 多辣椒","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Cold Cut Classic"
"09/26/2022","Maso braised pork | 麻瘦粹魯","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Yuen Long","7.0000","1","1","HKD","No","蹄膀雞腿魯肉便當 Gourmets' Pick- Boneless Pork Hock & Chicken Thigh Bento FC09"
"09/26/2022","汁燒豚丼","Master Don","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","匠魂共享二人餐"
"09/26/2022","零系可樂 Cola Zero","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","14.0000","1","1","HKD","No","低碳低澱粉鮭魚餐盒 Salmon Filet Low Carb Bento BF14"
"09/26/2022","Honey Mustard Pork Tender Loin 慢煮蜂蜜芥末豬扒","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","53.6000","1","1","HKD","No","低碳低澱粉牛板腱餐盒 Beef Blade Low Carb Bento BF13"
"09/26/2022","越式經典","Banh Mi Kitchen","Just Kitchen - Kwun Tong","234.0000","3","2","HKD","Yes",""
"09/26/2022","⭐ Charred Char Siu","Banh Mi Kitchen","Just Kitchen - Quarry Bay","81.0000","1","1","HKD","Yes",""
"09/26/2022","鬍鬚張經典-魯肉飯便當 Taiwan Signature Braised Pork Bento FC02","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Yuen Long","73.0000","1","1","HKD","Yes",""
"09/26/2022","No Coriander 走芫茜","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Cold Cut Classic"
"09/26/2022","零系可樂 (-)","Body Fit","Just Kitchen - Kwun Tong","22.0000","1","1","HKD","Yes",""
"09/26/2022","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12","[Roo]Go Lean","Just Kitchen - Kwun Tong","399.2000","4","4","HKD","Yes",""
"09/26/2022","烘底","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","香茅雞腿"
"09/26/2022","No Chili 不要辣椒","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Cold Cut Classic"
"09/26/2022","不加起司 No Cheese","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Chandler Style 美式雙層牛肉堡 MB04"
"09/26/2022","牛板腱健康餐盒 Beef Blade Bento BF06","[Roo]Go Lean","Just Kitchen - Kwun Tong","141.8000","1","1","HKD","Yes",""
"09/26/2022","不要香蔥","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","叉燒滋味"
"09/26/2022","低碳低澱粉豬里肌餐盒 Pork Loin Low Carb Bento BF13","[Roo]Go Lean","Just Kitchen - Kwun Tong","105.0000","1","1","HKD","Yes",""
"09/26/2022","Lemongrass Chicken","Banh Mi Kitchen","Just Kitchen - Quarry Bay","150.0000","2","2","HKD","Yes",""
"09/26/2022","OOHA Peach 白桃烏龍茶味汽水 330mL","Body Fit","Just Kitchen - Sai Ying Pun","26.0000","1","1","HKD","Yes",""
"09/26/2022","Extra Pate 多肉醬","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","2.0000","1","1","HKD","No","Lemongrass Chicken"
"09/26/2022","零系可樂 Cola Zero","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"09/26/2022","MB12 Beast Style Fries 特製波浪酥薯","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","20.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"09/26/2022","牛板腱健康餐盒 Beef Blade Bento BF06","[Roo]Go Lean","Just Kitchen - Yuen Long","141.8000","1","1","HKD","Yes",""
"09/26/2022","No Mayo 走蛋黃醬","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Lemongrass Chicken"
"09/26/2022","BF01 增肌減脂藜麥飯 Muscle Gang","Body Fit","Just Kitchen - Sai Ying Pun","78.8000","1","1","HKD","Yes",""
"09/26/2022","素食之選","Eats365 Kiosk","Just Kitchen - Kwun Tong","58.0000","1","1","HKD","Yes",""
"09/26/2022","烏黢黢熱咖啡","Body Fit","Just Kitchen - Kwun Tong","10.0000","1","1","HKD","No","美腿雞扒藜麥飯 (-)"
"09/26/2022","追加蛋黃醬","Banh Mi Kitchen","Just Kitchen - Kwun Tong","2.0000","1","1","HKD","No","叉燒滋味"
"09/26/2022","Maso braised pork | 麻瘦粹魯","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","7.0000","1","1","HKD","No","國民雞魯便當 Classic Choice- Braised Pork Rice with Shredded Chicken Bento FC07"
"09/26/2022","低碳低澱粉牛板腱餐盒 Beef Blade Low Carb Bento BF13","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","325.6000","2","2","HKD","Yes",""
"09/26/2022","MD06 唐揚雞丼 Karaage Don","Master Don","Just Kitchen - Sai Ying Pun","71.0000","1","1","HKD","Yes",""
"09/26/2022","意大利辣肉腸14"" (-)","Little Mario's Pizza","Just Kitchen - Yuen Long","168.0000","1","1","HKD","Yes",""
"09/26/2022","OOHA Peach 白桃烏龍茶味汽水 330mL","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Yuen Long","18.0000","1","1","HKD","No","蹄膀雞腿魯肉便當 Gourmets' Pick- Boneless Pork Hock & Chicken Thigh Bento FC09"
"09/26/2022","雪碧 Sprite","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"09/26/2022","FC07 國民雞魯便當 Classic Choice- Braised Pork Rice with Shredded Chicken Bento","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","225.0000","3","3","HKD","Yes",""
"09/26/2022","雞肉飯便當 Southern Flavor Shredded Chicken Rice Bento FC03","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","95.0000","1","1","HKD","Yes",""
"09/26/2022","零系可樂 Cola Zero","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"09/26/2022","少甜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","冰越式咖啡"
"09/26/2022","原味波浪酥薯 Unseasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"09/26/2022","八點擋太陽花煎蛋 (-)","Inluck","Just Kitchen - Yuen Long","18.0000","1","1","HKD","Yes",""
"09/26/2022","國民雞魯便當","鬍鬚張 Formosa Chang","Just Kitchen - Yuen Long","2.0000","1","1","HKD","No","鬍鬚張 台灣魯肉飯 二人套餐 (-)"
"09/26/2022","No Chili 不要辣椒","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Cold Cut Classic"
"09/26/2022","海苔唐揚雞","Master Don","Just Kitchen - Yuen Long","58.0000","1","1","HKD","Yes",""
"09/26/2022","MD05 照燒雞腿丼 Teriyaki Chicken Don","Master Don","Just Kitchen - Sai Ying Pun","210.0000","3","2","HKD","Yes",""
"09/26/2022","MB11 Unseasoned Crinkle Fries 原味波浪酥薯","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","36.8000","1","1","HKD","Yes",""
"09/26/2022","MB03 特製雙層牛肉堡 Beast Style","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","132.3000","1","1","HKD","Yes",""
"09/26/2022","黃金滷蛋","Body Fit","Just Kitchen - Kwun Tong","8.0000","1","1","HKD","No","低碳低澱粉雞扒藜麥椰菜米 (-)"
"09/26/2022","越式蓮花茶 (凍)","Banh Mi Kitchen","Just Kitchen - Kwun Tong","12.0000","1","1","HKD","No","越式經典"
"09/26/2022","FC11 香菇剝皮辣椒雞湯 Shiitake Mushroom Chicken Soup with Peeled Chili Pepper","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","140.0000","2","2","HKD","Yes",""
"09/26/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","16.8000","2","2","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"09/26/2022","Add Chilli","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Lemongrass Chicken"
"09/26/2022","調味(微辣)","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","特製雙層牛肉堡套餐 (-)"
"09/26/2022","慢煮牛板腱","Body Fit","Just Kitchen - Kwun Tong","95.0000","1","1","HKD","No","低碳低澱粉豬扒藜麥椰菜米 (-)"
"09/26/2022","國民雞魯便當 Classic Choice- Braised Pork Rice with Shredded Chicken Bento FC07","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","150.0000","2","2","HKD","Yes",""
